,0
14757,Armor:White-tinted hauberk with iron pauldrons
14758,Armor:Wicker vest
14759,Armor:Wide leather collar
14760,Armor:Wide plate crinnet cinched with oiled leather straps
14761,Armor:Wide-brimmed brown hat (1)
14762,Armor:Wide-brimmed brown hat (2)
14763,Armor:Windsteel hauberk with wave-shaped pauldrons
14764,Armor:Windsteel mail gloves set with tempest sapphires
14765,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
14766,Armor:Wineskin leather tunic
14767,Armor:Winged helm of sleek black leather (1)
14768,Armor:Winged helm of sleek black leather (2)
14769,Armor:Winged mail helm crowned with silversteel and sky opals
14770,Armor:Winterwave vambraces detailed with steelsilk
14771,Armor:Winterweave gloves lined with steelsilk
14772,Armor:Winterweave hood stippled with textured steelsilk
14773,Armor:Winterweave mask stitched with steelsilk patterns
14774,Armor:Winterweave pants reinforced with a latticework of steelsilk
14775,Armor:Winterweave shirt embroidered with steelsilk designs
14776,Armor:Winterweave sleeves countoured with steelsilk
14777,Armor:Winterweave tasset fringed with steelsilk
14778,Armor:Winterweave vest embroidered with steelsilk designs
14779,Armor:Wolf head helm with long yellowed fangs
14780,Armor:Wolf-faced bone mask
14781,Armor:Wood carver's gloves with suede palms
14782,Armor:Working Gloves
14783,Armor:Worn chain shirt
14784,Armor:Worn dark leather siege coat covered in thick cobwebs
14785,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
14786,Armor:Worn dark leather siege greaves covered in thick cobwebs
14787,Armor:Worn dark leather siege mask covered in thick cobwebs
14788,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
14789,Armor:Worn leather gamekeeper's gloves
14790,Armor:Worn leather helm
14791,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
14792,Armor:Yellow leather mask painted with large orange sunflowers
14793,Armor:Yellowed bone armor
14794,Armor:Yellowed bone balaclava painted to resemble a rotting brain
14795,Armor:Yellowed bone gauntlets with an engraved scene
14796,Armor:Yellowed bone gloves
14797,Armor:Yellowed bone greaves
14798,Armor:Yellowed bone hauberk painted with bits of rotting flesh
14799,Armor:Yellowed bone mask
14800,Armor:Yellowed bone skullcap
14801,Armor:Zaulguum-skin armor
14802,Armor:Zeltfish bone hauberk painted with a full moon
14803,Armor:Waxy-black carapace armor (6)
14804,Armor:Waxy-black carapace armor (7)
14805,Armor:Waxy-black carapace armor (8)
14806,Armor:Waxy-black carapace armor (9)
14807,Armor:Weathered leather boots dangling bits of netting and sea grass
14808,Armor:Webbed covellite gauntlets with wave-like scales
14809,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
14810,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
14811,Armor:Well-wrought breastplate
14812,Armor:Whale bone armor
14813,Armor:White balaclava with yellow tinted links that form a lightning bolt
14814,Armor:White enameled field plate armor
14815,Armor:White enameled field plate armor (1)
14816,Armor:White enameled great helm (1)
14817,Armor:White enameled plate aventail
14818,Armor:White enameled plate aventail (1)
14819,Armor:White enameled plate gauntlets
14820,Armor:White enameled plate gauntlets (1)
14821,Armor:White enameled visored helm
14822,Armor:White field plate armor set with a disc on the chest
14823,Armor:White fox pelt fur-lined vambraces
14824,Armor:White fox pelt gloves with alabaster silk laces
14825,Armor:White fox pelt greaves with spidersilk ties
14826,Armor:White fox pelt leathers
14827,Armor:White fox pelt mask with spidersilk strings
14828,Armor:White fox pelt sleeves trimmed with matching fur
14829,Armor:White fox pelt tasset lined with fur
14830,Armor:White helm engraved with lightning bolts around the crown
14831,Armor:White kidskin leather mask edged with owl feathers
14832,Armor:White lace gloves
14833,Armor:White leather boar's head mask
14834,Armor:White leather gloves tooled with a charging boar
14835,Armor:White leather hood embroidered with yellow lightning bolts
14836,Armor:White leather mask embroidered with green sprigs of clovers
14837,Armor:White leathers embroidered with yellow lightning bolts
14838,Armor:White linen gloves
14839,Armor:White linen gloves (1)
14840,Armor:White linen greaves
14841,Armor:White linen hauberk with embroidered bands on the edges (1)
14842,Armor:White linen hood
14843,Armor:White linen hood (1)
14844,Armor:White linen robe with embroidered bands on the edges
14845,Armor:White padded cloth robe with scattered brown spots
14846,Armor:White suede tunic lined with chainmail
14847,Armor:White-tinted hauberk with iron pauldrons
14848,Armor:Wicker vest
14849,Armor:Wide leather collar
14850,Armor:Wide plate crinnet cinched with oiled leather straps
14851,Armor:Wide-brimmed brown hat (1)
14852,Armor:Wide-brimmed brown hat (2)
14853,Armor:Windsteel hauberk with wave-shaped pauldrons
14854,Armor:Windsteel mail gloves set with tempest sapphires
14855,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
14856,Armor:Wineskin leather tunic
14857,Armor:Winged helm of sleek black leather (1)
14858,Armor:Winged helm of sleek black leather (2)
14859,Armor:Winged mail helm crowned with silversteel and sky opals
14860,Armor:Winterwave vambraces detailed with steelsilk
14861,Armor:Winterweave gloves lined with steelsilk
14862,Armor:Winterweave hood stippled with textured steelsilk
14863,Armor:Winterweave mask stitched with steelsilk patterns
14864,Armor:Winterweave pants reinforced with a latticework of steelsilk
14865,Armor:Winterweave shirt embroidered with steelsilk designs
14866,Armor:Winterweave sleeves countoured with steelsilk
14867,Armor:Winterweave tasset fringed with steelsilk
14868,Armor:Winterweave vest embroidered with steelsilk designs
14869,Armor:Wolf head helm with long yellowed fangs
14870,Armor:Wolf-faced bone mask
14871,Armor:Wood carver's gloves with suede palms
14872,Armor:Working Gloves
14873,Armor:Worn chain shirt
14874,Armor:Worn dark leather siege coat covered in thick cobwebs
14875,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
14876,Armor:Worn dark leather siege greaves covered in thick cobwebs
14877,Armor:Worn dark leather siege mask covered in thick cobwebs
14878,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
14879,Armor:Worn leather gamekeeper's gloves
14880,Armor:Worn leather helm
14881,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
14882,Armor:Yellow leather mask painted with large orange sunflowers
14883,Armor:Yellowed bone armor
14884,Armor:Yellowed bone balaclava painted to resemble a rotting brain
14885,Armor:Yellowed bone gauntlets with an engraved scene
14886,Armor:Yellowed bone gloves
14887,Armor:Yellowed bone greaves
14888,Armor:Yellowed bone hauberk painted with bits of rotting flesh
14889,Armor:Yellowed bone mask
14890,Armor:Yellowed bone skullcap
14891,Armor:Zaulguum-skin armor
14892,Armor:Zeltfish bone hauberk painted with a full moon
14893,Armor:Waxy-black carapace armor (6)
14894,Armor:Waxy-black carapace armor (7)
14895,Armor:Waxy-black carapace armor (8)
14896,Armor:Waxy-black carapace armor (9)
14897,Armor:Weathered leather boots dangling bits of netting and sea grass
14898,Armor:Webbed covellite gauntlets with wave-like scales
14899,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
14900,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
14901,Armor:Well-wrought breastplate
14902,Armor:Whale bone armor
14903,Armor:White balaclava with yellow tinted links that form a lightning bolt
14904,Armor:White enameled field plate armor
14905,Armor:White enameled field plate armor (1)
14906,Armor:White enameled great helm (1)
14907,Armor:White enameled plate aventail
14908,Armor:White enameled plate aventail (1)
14909,Armor:White enameled plate gauntlets
14910,Armor:White enameled plate gauntlets (1)
14911,Armor:White enameled visored helm
14912,Armor:White field plate armor set with a disc on the chest
14913,Armor:White fox pelt fur-lined vambraces
14914,Armor:White fox pelt gloves with alabaster silk laces
14915,Armor:White fox pelt greaves with spidersilk ties
14916,Armor:White fox pelt leathers
14917,Armor:White fox pelt mask with spidersilk strings
14918,Armor:White fox pelt sleeves trimmed with matching fur
14919,Armor:White fox pelt tasset lined with fur
14920,Armor:White helm engraved with lightning bolts around the crown
14921,Armor:White kidskin leather mask edged with owl feathers
14922,Armor:White lace gloves
14923,Armor:White leather boar's head mask
14924,Armor:White leather gloves tooled with a charging boar
14925,Armor:White leather hood embroidered with yellow lightning bolts
14926,Armor:White leather mask embroidered with green sprigs of clovers
14927,Armor:White leathers embroidered with yellow lightning bolts
14928,Armor:White linen gloves
14929,Armor:White linen gloves (1)
14930,Armor:White linen greaves
14931,Armor:White linen hauberk with embroidered bands on the edges (1)
14932,Armor:White linen hood
14933,Armor:White linen hood (1)
14934,Armor:White linen robe with embroidered bands on the edges
14935,Armor:White padded cloth robe with scattered brown spots
14936,Armor:White suede tunic lined with chainmail
14937,Armor:White-tinted hauberk with iron pauldrons
14938,Armor:Wicker vest
14939,Armor:Wide leather collar
14940,Armor:Wide plate crinnet cinched with oiled leather straps
14941,Armor:Wide-brimmed brown hat (1)
14942,Armor:Wide-brimmed brown hat (2)
14943,Armor:Windsteel hauberk with wave-shaped pauldrons
14944,Armor:Windsteel mail gloves set with tempest sapphires
14945,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
14946,Armor:Wineskin leather tunic
14947,Armor:Winged helm of sleek black leather (1)
14948,Armor:Winged helm of sleek black leather (2)
14949,Armor:Winged mail helm crowned with silversteel and sky opals
14950,Armor:Winterwave vambraces detailed with steelsilk
14951,Armor:Winterweave gloves lined with steelsilk
14952,Armor:Winterweave hood stippled with textured steelsilk
14953,Armor:Winterweave mask stitched with steelsilk patterns
14954,Armor:Winterweave pants reinforced with a latticework of steelsilk
14955,Armor:Winterweave shirt embroidered with steelsilk designs
14956,Armor:Winterweave sleeves countoured with steelsilk
14957,Armor:Winterweave tasset fringed with steelsilk
14958,Armor:Winterweave vest embroidered with steelsilk designs
14959,Armor:Wolf head helm with long yellowed fangs
14960,Armor:Wolf-faced bone mask
14961,Armor:Wood carver's gloves with suede palms
14962,Armor:Working Gloves
14963,Armor:Worn chain shirt
14964,Armor:Worn dark leather siege coat covered in thick cobwebs
14965,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
14966,Armor:Worn dark leather siege greaves covered in thick cobwebs
14967,Armor:Worn dark leather siege mask covered in thick cobwebs
14968,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
14969,Armor:Worn leather gamekeeper's gloves
14970,Armor:Worn leather helm
14971,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
14972,Armor:Yellow leather mask painted with large orange sunflowers
14973,Armor:Yellowed bone armor
14974,Armor:Yellowed bone balaclava painted to resemble a rotting brain
14975,Armor:Yellowed bone gauntlets with an engraved scene
14976,Armor:Yellowed bone gloves
14977,Armor:Yellowed bone greaves
14978,Armor:Yellowed bone hauberk painted with bits of rotting flesh
14979,Armor:Yellowed bone mask
14980,Armor:Yellowed bone skullcap
14981,Armor:Zaulguum-skin armor
14982,Armor:Zeltfish bone hauberk painted with a full moon
14983,Armor:Waxy-black carapace armor (6)
14984,Armor:Waxy-black carapace armor (7)
14985,Armor:Waxy-black carapace armor (8)
14986,Armor:Waxy-black carapace armor (9)
14987,Armor:Weathered leather boots dangling bits of netting and sea grass
14988,Armor:Webbed covellite gauntlets with wave-like scales
14989,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
14990,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
14991,Armor:Well-wrought breastplate
14992,Armor:Whale bone armor
14993,Armor:White balaclava with yellow tinted links that form a lightning bolt
14994,Armor:White enameled field plate armor
14995,Armor:White enameled field plate armor (1)
14996,Armor:White enameled great helm (1)
14997,Armor:White enameled plate aventail
14998,Armor:White enameled plate aventail (1)
14999,Armor:White enameled plate gauntlets
15000,Armor:White enameled plate gauntlets (1)
15001,Armor:White enameled visored helm
15002,Armor:White field plate armor set with a disc on the chest
15003,Armor:White fox pelt fur-lined vambraces
15004,Armor:White fox pelt gloves with alabaster silk laces
15005,Armor:White fox pelt greaves with spidersilk ties
15006,Armor:White fox pelt leathers
15007,Armor:White fox pelt mask with spidersilk strings
15008,Armor:White fox pelt sleeves trimmed with matching fur
15009,Armor:White fox pelt tasset lined with fur
15010,Armor:White helm engraved with lightning bolts around the crown
15011,Armor:White kidskin leather mask edged with owl feathers
15012,Armor:White lace gloves
15013,Armor:White leather boar's head mask
15014,Armor:White leather gloves tooled with a charging boar
15015,Armor:White leather hood embroidered with yellow lightning bolts
15016,Armor:White leather mask embroidered with green sprigs of clovers
15017,Armor:White leathers embroidered with yellow lightning bolts
15018,Armor:White linen gloves
15019,Armor:White linen gloves (1)
15020,Armor:White linen greaves
15021,Armor:White linen hauberk with embroidered bands on the edges (1)
15022,Armor:White linen hood
15023,Armor:White linen hood (1)
15024,Armor:White linen robe with embroidered bands on the edges
15025,Armor:White padded cloth robe with scattered brown spots
15026,Armor:White suede tunic lined with chainmail
15027,Armor:White-tinted hauberk with iron pauldrons
15028,Armor:Wicker vest
15029,Armor:Wide leather collar
15030,Armor:Wide plate crinnet cinched with oiled leather straps
15031,Armor:Wide-brimmed brown hat (1)
15032,Armor:Wide-brimmed brown hat (2)
15033,Armor:Windsteel hauberk with wave-shaped pauldrons
15034,Armor:Windsteel mail gloves set with tempest sapphires
15035,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
15036,Armor:Wineskin leather tunic
15037,Armor:Winged helm of sleek black leather (1)
15038,Armor:Winged helm of sleek black leather (2)
15039,Armor:Winged mail helm crowned with silversteel and sky opals
15040,Armor:Winterwave vambraces detailed with steelsilk
15041,Armor:Winterweave gloves lined with steelsilk
15042,Armor:Winterweave hood stippled with textured steelsilk
15043,Armor:Winterweave mask stitched with steelsilk patterns
15044,Armor:Winterweave pants reinforced with a latticework of steelsilk
15045,Armor:Winterweave shirt embroidered with steelsilk designs
15046,Armor:Winterweave sleeves countoured with steelsilk
15047,Armor:Winterweave tasset fringed with steelsilk
15048,Armor:Winterweave vest embroidered with steelsilk designs
15049,Armor:Wolf head helm with long yellowed fangs
15050,Armor:Wolf-faced bone mask
15051,Armor:Wood carver's gloves with suede palms
15052,Armor:Working Gloves
15053,Armor:Worn chain shirt
15054,Armor:Worn dark leather siege coat covered in thick cobwebs
15055,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
15056,Armor:Worn dark leather siege greaves covered in thick cobwebs
15057,Armor:Worn dark leather siege mask covered in thick cobwebs
15058,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
15059,Armor:Worn leather gamekeeper's gloves
15060,Armor:Worn leather helm
15061,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
15062,Armor:Yellow leather mask painted with large orange sunflowers
15063,Armor:Yellowed bone armor
15064,Armor:Yellowed bone balaclava painted to resemble a rotting brain
15065,Armor:Yellowed bone gauntlets with an engraved scene
15066,Armor:Yellowed bone gloves
15067,Armor:Yellowed bone greaves
15068,Armor:Yellowed bone hauberk painted with bits of rotting flesh
15069,Armor:Yellowed bone mask
15070,Armor:Yellowed bone skullcap
15071,Armor:Zaulguum-skin armor
15072,Armor:Zeltfish bone hauberk painted with a full moon
15073,Armor:Waxy-black carapace armor (6)
15074,Armor:Waxy-black carapace armor (7)
15075,Armor:Waxy-black carapace armor (8)
15076,Armor:Waxy-black carapace armor (9)
15077,Armor:Weathered leather boots dangling bits of netting and sea grass
15078,Armor:Webbed covellite gauntlets with wave-like scales
15079,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
15080,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
15081,Armor:Well-wrought breastplate
15082,Armor:Whale bone armor
15083,Armor:White balaclava with yellow tinted links that form a lightning bolt
15084,Armor:White enameled field plate armor
15085,Armor:White enameled field plate armor (1)
15086,Armor:White enameled great helm (1)
15087,Armor:White enameled plate aventail
15088,Armor:White enameled plate aventail (1)
15089,Armor:White enameled plate gauntlets
15090,Armor:White enameled plate gauntlets (1)
15091,Armor:White enameled visored helm
15092,Armor:White field plate armor set with a disc on the chest
15093,Armor:White fox pelt fur-lined vambraces
15094,Armor:White fox pelt gloves with alabaster silk laces
15095,Armor:White fox pelt greaves with spidersilk ties
15096,Armor:White fox pelt leathers
15097,Armor:White fox pelt mask with spidersilk strings
15098,Armor:White fox pelt sleeves trimmed with matching fur
15099,Armor:White fox pelt tasset lined with fur
15100,Armor:White helm engraved with lightning bolts around the crown
15101,Armor:White kidskin leather mask edged with owl feathers
15102,Armor:White lace gloves
15103,Armor:White leather boar's head mask
15104,Armor:White leather gloves tooled with a charging boar
15105,Armor:White leather hood embroidered with yellow lightning bolts
15106,Armor:White leather mask embroidered with green sprigs of clovers
15107,Armor:White leathers embroidered with yellow lightning bolts
15108,Armor:White linen gloves
15109,Armor:White linen gloves (1)
15110,Armor:White linen greaves
15111,Armor:White linen hauberk with embroidered bands on the edges (1)
15112,Armor:White linen hood
15113,Armor:White linen hood (1)
15114,Armor:White linen robe with embroidered bands on the edges
15115,Armor:White padded cloth robe with scattered brown spots
15116,Armor:White suede tunic lined with chainmail
15117,Armor:White-tinted hauberk with iron pauldrons
15118,Armor:Wicker vest
15119,Armor:Wide leather collar
15120,Armor:Wide plate crinnet cinched with oiled leather straps
15121,Armor:Wide-brimmed brown hat (1)
15122,Armor:Wide-brimmed brown hat (2)
15123,Armor:Windsteel hauberk with wave-shaped pauldrons
15124,Armor:Windsteel mail gloves set with tempest sapphires
15125,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
15126,Armor:Wineskin leather tunic
15127,Armor:Winged helm of sleek black leather (1)
15128,Armor:Winged helm of sleek black leather (2)
15129,Armor:Winged mail helm crowned with silversteel and sky opals
15130,Armor:Winterwave vambraces detailed with steelsilk
15131,Armor:Winterweave gloves lined with steelsilk
15132,Armor:Winterweave hood stippled with textured steelsilk
15133,Armor:Winterweave mask stitched with steelsilk patterns
15134,Armor:Winterweave pants reinforced with a latticework of steelsilk
15135,Armor:Winterweave shirt embroidered with steelsilk designs
15136,Armor:Winterweave sleeves countoured with steelsilk
15137,Armor:Winterweave tasset fringed with steelsilk
15138,Armor:Winterweave vest embroidered with steelsilk designs
15139,Armor:Wolf head helm with long yellowed fangs
15140,Armor:Wolf-faced bone mask
15141,Armor:Wood carver's gloves with suede palms
15142,Armor:Working Gloves
15143,Armor:Worn chain shirt
15144,Armor:Worn dark leather siege coat covered in thick cobwebs
15145,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
15146,Armor:Worn dark leather siege greaves covered in thick cobwebs
15147,Armor:Worn dark leather siege mask covered in thick cobwebs
15148,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
15149,Armor:Worn leather gamekeeper's gloves
15150,Armor:Worn leather helm
15151,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
15152,Armor:Yellow leather mask painted with large orange sunflowers
15153,Armor:Yellowed bone armor
15154,Armor:Yellowed bone balaclava painted to resemble a rotting brain
15155,Armor:Yellowed bone gauntlets with an engraved scene
15156,Armor:Yellowed bone gloves
15157,Armor:Yellowed bone greaves
15158,Armor:Yellowed bone hauberk painted with bits of rotting flesh
15159,Armor:Yellowed bone mask
15160,Armor:Yellowed bone skullcap
15161,Armor:Zaulguum-skin armor
15162,Armor:Zeltfish bone hauberk painted with a full moon
15163,Armor:Waxy-black carapace armor (6)
15164,Armor:Waxy-black carapace armor (7)
15165,Armor:Waxy-black carapace armor (8)
15166,Armor:Waxy-black carapace armor (9)
15167,Armor:Weathered leather boots dangling bits of netting and sea grass
15168,Armor:Webbed covellite gauntlets with wave-like scales
15169,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
15170,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
15171,Armor:Well-wrought breastplate
15172,Armor:Whale bone armor
15173,Armor:White balaclava with yellow tinted links that form a lightning bolt
15174,Armor:White enameled field plate armor
15175,Armor:White enameled field plate armor (1)
15176,Armor:White enameled great helm (1)
15177,Armor:White enameled plate aventail
15178,Armor:White enameled plate aventail (1)
15179,Armor:White enameled plate gauntlets
15180,Armor:White enameled plate gauntlets (1)
15181,Armor:White enameled visored helm
15182,Armor:White field plate armor set with a disc on the chest
15183,Armor:White fox pelt fur-lined vambraces
15184,Armor:White fox pelt gloves with alabaster silk laces
15185,Armor:White fox pelt greaves with spidersilk ties
15186,Armor:White fox pelt leathers
15187,Armor:White fox pelt mask with spidersilk strings
15188,Armor:White fox pelt sleeves trimmed with matching fur
15189,Armor:White fox pelt tasset lined with fur
15190,Armor:White helm engraved with lightning bolts around the crown
15191,Armor:White kidskin leather mask edged with owl feathers
15192,Armor:White lace gloves
15193,Armor:White leather boar's head mask
15194,Armor:White leather gloves tooled with a charging boar
15195,Armor:White leather hood embroidered with yellow lightning bolts
15196,Armor:White leather mask embroidered with green sprigs of clovers
15197,Armor:White leathers embroidered with yellow lightning bolts
15198,Armor:White linen gloves
15199,Armor:White linen gloves (1)
15200,Armor:White linen greaves
15201,Armor:White linen hauberk with embroidered bands on the edges (1)
15202,Armor:White linen hood
15203,Armor:White linen hood (1)
15204,Armor:White linen robe with embroidered bands on the edges
15205,Armor:White padded cloth robe with scattered brown spots
15206,Armor:White suede tunic lined with chainmail
15207,Armor:White-tinted hauberk with iron pauldrons
15208,Armor:Wicker vest
15209,Armor:Wide leather collar
15210,Armor:Wide plate crinnet cinched with oiled leather straps
15211,Armor:Wide-brimmed brown hat (1)
15212,Armor:Wide-brimmed brown hat (2)
15213,Armor:Windsteel hauberk with wave-shaped pauldrons
15214,Armor:Windsteel mail gloves set with tempest sapphires
15215,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
15216,Armor:Wineskin leather tunic
15217,Armor:Winged helm of sleek black leather (1)
15218,Armor:Winged helm of sleek black leather (2)
15219,Armor:Winged mail helm crowned with silversteel and sky opals
15220,Armor:Winterwave vambraces detailed with steelsilk
15221,Armor:Winterweave gloves lined with steelsilk
15222,Armor:Winterweave hood stippled with textured steelsilk
15223,Armor:Winterweave mask stitched with steelsilk patterns
15224,Armor:Winterweave pants reinforced with a latticework of steelsilk
15225,Armor:Winterweave shirt embroidered with steelsilk designs
15226,Armor:Winterweave sleeves countoured with steelsilk
15227,Armor:Winterweave tasset fringed with steelsilk
15228,Armor:Winterweave vest embroidered with steelsilk designs
15229,Armor:Wolf head helm with long yellowed fangs
15230,Armor:Wolf-faced bone mask
15231,Armor:Wood carver's gloves with suede palms
15232,Armor:Working Gloves
15233,Armor:Worn chain shirt
15234,Armor:Worn dark leather siege coat covered in thick cobwebs
15235,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
15236,Armor:Worn dark leather siege greaves covered in thick cobwebs
15237,Armor:Worn dark leather siege mask covered in thick cobwebs
15238,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
15239,Armor:Worn leather gamekeeper's gloves
15240,Armor:Worn leather helm
15241,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
15242,Armor:Yellow leather mask painted with large orange sunflowers
15243,Armor:Yellowed bone armor
15244,Armor:Yellowed bone balaclava painted to resemble a rotting brain
15245,Armor:Yellowed bone gauntlets with an engraved scene
15246,Armor:Yellowed bone gloves
15247,Armor:Yellowed bone greaves
15248,Armor:Yellowed bone hauberk painted with bits of rotting flesh
15249,Armor:Yellowed bone mask
15250,Armor:Yellowed bone skullcap
15251,Armor:Zaulguum-skin armor
15252,Armor:Zeltfish bone hauberk painted with a full moon
15253,Armor:Waxy-black carapace armor (6)
15254,Armor:Waxy-black carapace armor (7)
15255,Armor:Waxy-black carapace armor (8)
15256,Armor:Waxy-black carapace armor (9)
15257,Armor:Weathered leather boots dangling bits of netting and sea grass
15258,Armor:Webbed covellite gauntlets with wave-like scales
15259,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
15260,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
15261,Armor:Well-wrought breastplate
15262,Armor:Whale bone armor
15263,Armor:White balaclava with yellow tinted links that form a lightning bolt
15264,Armor:White enameled field plate armor
15265,Armor:White enameled field plate armor (1)
15266,Armor:White enameled great helm (1)
15267,Armor:White enameled plate aventail
15268,Armor:White enameled plate aventail (1)
15269,Armor:White enameled plate gauntlets
15270,Armor:White enameled plate gauntlets (1)
15271,Armor:White enameled visored helm
15272,Armor:White field plate armor set with a disc on the chest
15273,Armor:White fox pelt fur-lined vambraces
15274,Armor:White fox pelt gloves with alabaster silk laces
15275,Armor:White fox pelt greaves with spidersilk ties
15276,Armor:White fox pelt leathers
15277,Armor:White fox pelt mask with spidersilk strings
15278,Armor:White fox pelt sleeves trimmed with matching fur
15279,Armor:White fox pelt tasset lined with fur
15280,Armor:White helm engraved with lightning bolts around the crown
15281,Armor:White kidskin leather mask edged with owl feathers
15282,Armor:White lace gloves
15283,Armor:White leather boar's head mask
15284,Armor:White leather gloves tooled with a charging boar
15285,Armor:White leather hood embroidered with yellow lightning bolts
15286,Armor:White leather mask embroidered with green sprigs of clovers
15287,Armor:White leathers embroidered with yellow lightning bolts
15288,Armor:White linen gloves
15289,Armor:White linen gloves (1)
15290,Armor:White linen greaves
15291,Armor:White linen hauberk with embroidered bands on the edges (1)
15292,Armor:White linen hood
15293,Armor:White linen hood (1)
15294,Armor:White linen robe with embroidered bands on the edges
15295,Armor:White padded cloth robe with scattered brown spots
15296,Armor:White suede tunic lined with chainmail
15297,Armor:White-tinted hauberk with iron pauldrons
15298,Armor:Wicker vest
15299,Armor:Wide leather collar
15300,Armor:Wide plate crinnet cinched with oiled leather straps
15301,Armor:Wide-brimmed brown hat (1)
15302,Armor:Wide-brimmed brown hat (2)
15303,Armor:Windsteel hauberk with wave-shaped pauldrons
15304,Armor:Windsteel mail gloves set with tempest sapphires
15305,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
15306,Armor:Wineskin leather tunic
15307,Armor:Winged helm of sleek black leather (1)
15308,Armor:Winged helm of sleek black leather (2)
15309,Armor:Winged mail helm crowned with silversteel and sky opals
15310,Armor:Winterwave vambraces detailed with steelsilk
15311,Armor:Winterweave gloves lined with steelsilk
15312,Armor:Winterweave hood stippled with textured steelsilk
15313,Armor:Winterweave mask stitched with steelsilk patterns
15314,Armor:Winterweave pants reinforced with a latticework of steelsilk
15315,Armor:Winterweave shirt embroidered with steelsilk designs
15316,Armor:Winterweave sleeves countoured with steelsilk
15317,Armor:Winterweave tasset fringed with steelsilk
15318,Armor:Winterweave vest embroidered with steelsilk designs
15319,Armor:Wolf head helm with long yellowed fangs
15320,Armor:Wolf-faced bone mask
15321,Armor:Wood carver's gloves with suede palms
15322,Armor:Working Gloves
15323,Armor:Worn chain shirt
15324,Armor:Worn dark leather siege coat covered in thick cobwebs
15325,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
15326,Armor:Worn dark leather siege greaves covered in thick cobwebs
15327,Armor:Worn dark leather siege mask covered in thick cobwebs
15328,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
15329,Armor:Worn leather gamekeeper's gloves
15330,Armor:Worn leather helm
15331,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
15332,Armor:Yellow leather mask painted with large orange sunflowers
15333,Armor:Yellowed bone armor
15334,Armor:Yellowed bone balaclava painted to resemble a rotting brain
15335,Armor:Yellowed bone gauntlets with an engraved scene
15336,Armor:Yellowed bone gloves
15337,Armor:Yellowed bone greaves
15338,Armor:Yellowed bone hauberk painted with bits of rotting flesh
15339,Armor:Yellowed bone mask
15340,Armor:Yellowed bone skullcap
15341,Armor:Zaulguum-skin armor
15342,Armor:Zeltfish bone hauberk painted with a full moon
15343,Armor:Waxy-black carapace armor (6)
15344,Armor:Waxy-black carapace armor (7)
15345,Armor:Waxy-black carapace armor (8)
15346,Armor:Waxy-black carapace armor (9)
15347,Armor:Weathered leather boots dangling bits of netting and sea grass
15348,Armor:Webbed covellite gauntlets with wave-like scales
15349,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
15350,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
15351,Armor:Well-wrought breastplate
15352,Armor:Whale bone armor
15353,Armor:White balaclava with yellow tinted links that form a lightning bolt
