,0
12587,Shield:Tiny black shield stamped with a goblin skull
12588,Shield:Tower shield (1)
12589,Shield:Tower shield (2)
12590,Shield:Tower shield (crafted)
12591,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12592,Shield:Tower shield emblazoned with a red and yellow sun
12593,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12594,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12595,Shield:Tower shield painted in quadrants of blue and gold
12596,Shield:Tower shield painted in quadrants of red and black
12597,Shield:Tower shield painted with a charging bull
12598,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12599,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12600,Shield:Tower shield twined with images of several vengeful adders
12601,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12602,Shield:Triangular ceremonial sipar accented with blue gold trim
12603,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12604,Shield:Triangular shield covered with a layer of shark skin
12605,Shield:Triangular shield embellished with ornate etching
12606,Shield:Triangular sipar
12607,Shield:Triangular sipar embossed with a circle bounded by a square
12608,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12609,Shield:Triangular steel sipar embellished with the image of a flying pig
12610,Shield:Triple-reinforced vardite pavise shield
12611,Shield:Turtle shell shield
12612,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12613,Shield:Vardite kite shield painted with two crossed wands over a golden key
12614,Shield:Vardite tower shield depicting a snarling razortusk boar
12615,Shield:Variog
12616,Shield:Warrior's shield shaped into the visage of Saint Garrock
12617,Shield:Warrior's tower shield
12618,Shield:Weatherbeaten buckler crafted from broken deck boards
12619,Shield:White enameled tower shield artfully decorated with ruby roses
12620,Shield:White kite shield
12621,Shield:White kite shield featuring a stylized red la'tami
12622,Shield:White kite shield painted with a large yellow lightning bolt
12623,Shield:White kite shield painted with notes and clefs
12624,Shield:White oval shield embossed with a rearing stallion
12625,Shield:White oval shield painted with a still life
12626,Shield:White painted kite shield with orange flowers
12627,Shield:White painted targe with blue flowers
12628,Shield:White tower shield embellished with a simple blue circle
12629,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12630,Shield:Wide steel tower shield inset with a seaglass mosaic
12631,Shield:Wooden food tray
12632,Shield:Wooden medium shield with a smeared red handprint
12633,Shield:Wooden shield painted with a trio of black galleons
12634,Shield:Zingana carving board shield
12635,Shield:Studded metal targe polished to a fine gleam
12636,Shield:Studded sand-scarred shield
12637,Shield:Studded steel shield with a central boss shaped like a snarling lion
12638,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12639,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12640,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12641,Shield:Sturdy white leather buckler with a penguin painted on it
12642,Shield:Tall tower shield painted a mottled green and gold (1)
12643,Shield:Tall tower shield painted a mottled green and gold (2)
12644,Shield:Targe (leather)
12645,Shield:Targe (metal)
12646,Shield:Targe painted with a stylized hemidemisemiquaver
12647,Shield:Target shield
12648,Shield:Target shield (leather)
12649,Shield:Target shield (metal)
12650,Shield:Target shield emblazoned with a jester's jovial face
12651,Shield:Target shield painted with a pair of crests
12652,Shield:Tarnished target shield displaying a large tankard
12653,Shield:Tarnished target shield embossed with a rearing stallion
12654,Shield:Tarnished target shield etched with a broken-hearted turnip
12655,Shield:Tarnished tower shield etched with a broken hearted turnip
12656,Shield:Thick leather variog surmounted with a blackened steel boss
12657,Shield:Tiny black shield stamped with a goblin skull
12658,Shield:Tower shield (1)
12659,Shield:Tower shield (2)
12660,Shield:Tower shield (crafted)
12661,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12662,Shield:Tower shield emblazoned with a red and yellow sun
12663,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12664,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12665,Shield:Tower shield painted in quadrants of blue and gold
12666,Shield:Tower shield painted in quadrants of red and black
12667,Shield:Tower shield painted with a charging bull
12668,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12669,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12670,Shield:Tower shield twined with images of several vengeful adders
12671,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12672,Shield:Triangular ceremonial sipar accented with blue gold trim
12673,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12674,Shield:Triangular shield covered with a layer of shark skin
12675,Shield:Triangular shield embellished with ornate etching
12676,Shield:Triangular sipar
12677,Shield:Triangular sipar embossed with a circle bounded by a square
12678,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12679,Shield:Triangular steel sipar embellished with the image of a flying pig
12680,Shield:Triple-reinforced vardite pavise shield
12681,Shield:Turtle shell shield
12682,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12683,Shield:Vardite kite shield painted with two crossed wands over a golden key
12684,Shield:Vardite tower shield depicting a snarling razortusk boar
12685,Shield:Variog
12686,Shield:Warrior's shield shaped into the visage of Saint Garrock
12687,Shield:Warrior's tower shield
12688,Shield:Weatherbeaten buckler crafted from broken deck boards
12689,Shield:White enameled tower shield artfully decorated with ruby roses
12690,Shield:White kite shield
12691,Shield:White kite shield featuring a stylized red la'tami
12692,Shield:White kite shield painted with a large yellow lightning bolt
12693,Shield:White kite shield painted with notes and clefs
12694,Shield:White oval shield embossed with a rearing stallion
12695,Shield:White oval shield painted with a still life
12696,Shield:White painted kite shield with orange flowers
12697,Shield:White painted targe with blue flowers
12698,Shield:White tower shield embellished with a simple blue circle
12699,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12700,Shield:Wide steel tower shield inset with a seaglass mosaic
12701,Shield:Wooden food tray
12702,Shield:Wooden medium shield with a smeared red handprint
12703,Shield:Wooden shield painted with a trio of black galleons
12704,Shield:Zingana carving board shield
12705,Shield:Studded metal targe polished to a fine gleam
12706,Shield:Studded sand-scarred shield
12707,Shield:Studded steel shield with a central boss shaped like a snarling lion
12708,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12709,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12710,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12711,Shield:Sturdy white leather buckler with a penguin painted on it
12712,Shield:Tall tower shield painted a mottled green and gold (1)
12713,Shield:Tall tower shield painted a mottled green and gold (2)
12714,Shield:Targe (leather)
12715,Shield:Targe (metal)
12716,Shield:Targe painted with a stylized hemidemisemiquaver
12717,Shield:Target shield
12718,Shield:Target shield (leather)
12719,Shield:Target shield (metal)
12720,Shield:Target shield emblazoned with a jester's jovial face
12721,Shield:Target shield painted with a pair of crests
12722,Shield:Tarnished target shield displaying a large tankard
12723,Shield:Tarnished target shield embossed with a rearing stallion
12724,Shield:Tarnished target shield etched with a broken-hearted turnip
12725,Shield:Tarnished tower shield etched with a broken hearted turnip
12726,Shield:Thick leather variog surmounted with a blackened steel boss
12727,Shield:Tiny black shield stamped with a goblin skull
12728,Shield:Tower shield (1)
12729,Shield:Tower shield (2)
12730,Shield:Tower shield (crafted)
12731,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12732,Shield:Tower shield emblazoned with a red and yellow sun
12733,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12734,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12735,Shield:Tower shield painted in quadrants of blue and gold
12736,Shield:Tower shield painted in quadrants of red and black
12737,Shield:Tower shield painted with a charging bull
12738,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12739,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12740,Shield:Tower shield twined with images of several vengeful adders
12741,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12742,Shield:Triangular ceremonial sipar accented with blue gold trim
12743,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12744,Shield:Triangular shield covered with a layer of shark skin
12745,Shield:Triangular shield embellished with ornate etching
12746,Shield:Triangular sipar
12747,Shield:Triangular sipar embossed with a circle bounded by a square
12748,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12749,Shield:Triangular steel sipar embellished with the image of a flying pig
12750,Shield:Triple-reinforced vardite pavise shield
12751,Shield:Turtle shell shield
12752,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12753,Shield:Vardite kite shield painted with two crossed wands over a golden key
12754,Shield:Vardite tower shield depicting a snarling razortusk boar
12755,Shield:Variog
12756,Shield:Warrior's shield shaped into the visage of Saint Garrock
12757,Shield:Warrior's tower shield
12758,Shield:Weatherbeaten buckler crafted from broken deck boards
12759,Shield:White enameled tower shield artfully decorated with ruby roses
12760,Shield:White kite shield
12761,Shield:White kite shield featuring a stylized red la'tami
12762,Shield:White kite shield painted with a large yellow lightning bolt
12763,Shield:White kite shield painted with notes and clefs
12764,Shield:White oval shield embossed with a rearing stallion
12765,Shield:White oval shield painted with a still life
12766,Shield:White painted kite shield with orange flowers
12767,Shield:White painted targe with blue flowers
12768,Shield:White tower shield embellished with a simple blue circle
12769,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12770,Shield:Wide steel tower shield inset with a seaglass mosaic
12771,Shield:Wooden food tray
12772,Shield:Wooden medium shield with a smeared red handprint
12773,Shield:Wooden shield painted with a trio of black galleons
12774,Shield:Zingana carving board shield
12775,Shield:Studded metal targe polished to a fine gleam
12776,Shield:Studded sand-scarred shield
12777,Shield:Studded steel shield with a central boss shaped like a snarling lion
12778,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12779,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12780,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12781,Shield:Sturdy white leather buckler with a penguin painted on it
12782,Shield:Tall tower shield painted a mottled green and gold (1)
12783,Shield:Tall tower shield painted a mottled green and gold (2)
12784,Shield:Targe (leather)
12785,Shield:Targe (metal)
12786,Shield:Targe painted with a stylized hemidemisemiquaver
12787,Shield:Target shield
12788,Shield:Target shield (leather)
12789,Shield:Target shield (metal)
12790,Shield:Target shield emblazoned with a jester's jovial face
12791,Shield:Target shield painted with a pair of crests
12792,Shield:Tarnished target shield displaying a large tankard
12793,Shield:Tarnished target shield embossed with a rearing stallion
12794,Shield:Tarnished target shield etched with a broken-hearted turnip
12795,Shield:Tarnished tower shield etched with a broken hearted turnip
12796,Shield:Thick leather variog surmounted with a blackened steel boss
12797,Shield:Tiny black shield stamped with a goblin skull
12798,Shield:Tower shield (1)
12799,Shield:Tower shield (2)
12800,Shield:Tower shield (crafted)
12801,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12802,Shield:Tower shield emblazoned with a red and yellow sun
12803,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12804,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12805,Shield:Tower shield painted in quadrants of blue and gold
12806,Shield:Tower shield painted in quadrants of red and black
12807,Shield:Tower shield painted with a charging bull
12808,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12809,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12810,Shield:Tower shield twined with images of several vengeful adders
12811,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12812,Shield:Triangular ceremonial sipar accented with blue gold trim
12813,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12814,Shield:Triangular shield covered with a layer of shark skin
12815,Shield:Triangular shield embellished with ornate etching
12816,Shield:Triangular sipar
12817,Shield:Triangular sipar embossed with a circle bounded by a square
12818,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12819,Shield:Triangular steel sipar embellished with the image of a flying pig
12820,Shield:Triple-reinforced vardite pavise shield
12821,Shield:Turtle shell shield
12822,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12823,Shield:Vardite kite shield painted with two crossed wands over a golden key
12824,Shield:Vardite tower shield depicting a snarling razortusk boar
12825,Shield:Variog
12826,Shield:Warrior's shield shaped into the visage of Saint Garrock
12827,Shield:Warrior's tower shield
12828,Shield:Weatherbeaten buckler crafted from broken deck boards
12829,Shield:White enameled tower shield artfully decorated with ruby roses
12830,Shield:White kite shield
12831,Shield:White kite shield featuring a stylized red la'tami
12832,Shield:White kite shield painted with a large yellow lightning bolt
12833,Shield:White kite shield painted with notes and clefs
12834,Shield:White oval shield embossed with a rearing stallion
12835,Shield:White oval shield painted with a still life
12836,Shield:White painted kite shield with orange flowers
12837,Shield:White painted targe with blue flowers
12838,Shield:White tower shield embellished with a simple blue circle
12839,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12840,Shield:Wide steel tower shield inset with a seaglass mosaic
12841,Shield:Wooden food tray
12842,Shield:Wooden medium shield with a smeared red handprint
12843,Shield:Wooden shield painted with a trio of black galleons
12844,Shield:Zingana carving board shield
12845,Shield:Studded metal targe polished to a fine gleam
12846,Shield:Studded sand-scarred shield
12847,Shield:Studded steel shield with a central boss shaped like a snarling lion
12848,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12849,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12850,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12851,Shield:Sturdy white leather buckler with a penguin painted on it
12852,Shield:Tall tower shield painted a mottled green and gold (1)
12853,Shield:Tall tower shield painted a mottled green and gold (2)
12854,Shield:Targe (leather)
12855,Shield:Targe (metal)
12856,Shield:Targe painted with a stylized hemidemisemiquaver
12857,Shield:Target shield
12858,Shield:Target shield (leather)
12859,Shield:Target shield (metal)
12860,Shield:Target shield emblazoned with a jester's jovial face
12861,Shield:Target shield painted with a pair of crests
12862,Shield:Tarnished target shield displaying a large tankard
12863,Shield:Tarnished target shield embossed with a rearing stallion
12864,Shield:Tarnished target shield etched with a broken-hearted turnip
12865,Shield:Tarnished tower shield etched with a broken hearted turnip
12866,Shield:Thick leather variog surmounted with a blackened steel boss
12867,Shield:Tiny black shield stamped with a goblin skull
12868,Shield:Tower shield (1)
12869,Shield:Tower shield (2)
12870,Shield:Tower shield (crafted)
12871,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12872,Shield:Tower shield emblazoned with a red and yellow sun
12873,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12874,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12875,Shield:Tower shield painted in quadrants of blue and gold
12876,Shield:Tower shield painted in quadrants of red and black
12877,Shield:Tower shield painted with a charging bull
12878,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12879,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12880,Shield:Tower shield twined with images of several vengeful adders
12881,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12882,Shield:Triangular ceremonial sipar accented with blue gold trim
12883,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12884,Shield:Triangular shield covered with a layer of shark skin
12885,Shield:Triangular shield embellished with ornate etching
12886,Shield:Triangular sipar
12887,Shield:Triangular sipar embossed with a circle bounded by a square
12888,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12889,Shield:Triangular steel sipar embellished with the image of a flying pig
12890,Shield:Triple-reinforced vardite pavise shield
12891,Shield:Turtle shell shield
12892,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12893,Shield:Vardite kite shield painted with two crossed wands over a golden key
12894,Shield:Vardite tower shield depicting a snarling razortusk boar
12895,Shield:Variog
12896,Shield:Warrior's shield shaped into the visage of Saint Garrock
12897,Shield:Warrior's tower shield
12898,Shield:Weatherbeaten buckler crafted from broken deck boards
12899,Shield:White enameled tower shield artfully decorated with ruby roses
12900,Shield:White kite shield
12901,Shield:White kite shield featuring a stylized red la'tami
12902,Shield:White kite shield painted with a large yellow lightning bolt
12903,Shield:White kite shield painted with notes and clefs
12904,Shield:White oval shield embossed with a rearing stallion
12905,Shield:White oval shield painted with a still life
12906,Shield:White painted kite shield with orange flowers
12907,Shield:White painted targe with blue flowers
12908,Shield:White tower shield embellished with a simple blue circle
12909,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12910,Shield:Wide steel tower shield inset with a seaglass mosaic
12911,Shield:Wooden food tray
12912,Shield:Wooden medium shield with a smeared red handprint
12913,Shield:Wooden shield painted with a trio of black galleons
12914,Shield:Zingana carving board shield
12915,Shield:Studded metal targe polished to a fine gleam
12916,Shield:Studded sand-scarred shield
12917,Shield:Studded steel shield with a central boss shaped like a snarling lion
12918,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12919,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12920,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12921,Shield:Sturdy white leather buckler with a penguin painted on it
12922,Shield:Tall tower shield painted a mottled green and gold (1)
12923,Shield:Tall tower shield painted a mottled green and gold (2)
12924,Shield:Targe (leather)
12925,Shield:Targe (metal)
12926,Shield:Targe painted with a stylized hemidemisemiquaver
12927,Shield:Target shield
12928,Shield:Target shield (leather)
12929,Shield:Target shield (metal)
12930,Shield:Target shield emblazoned with a jester's jovial face
12931,Shield:Target shield painted with a pair of crests
12932,Shield:Tarnished target shield displaying a large tankard
12933,Shield:Tarnished target shield embossed with a rearing stallion
12934,Shield:Tarnished target shield etched with a broken-hearted turnip
12935,Shield:Tarnished tower shield etched with a broken hearted turnip
12936,Shield:Thick leather variog surmounted with a blackened steel boss
12937,Shield:Tiny black shield stamped with a goblin skull
12938,Shield:Tower shield (1)
12939,Shield:Tower shield (2)
12940,Shield:Tower shield (crafted)
12941,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
12942,Shield:Tower shield emblazoned with a red and yellow sun
12943,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
12944,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
12945,Shield:Tower shield painted in quadrants of blue and gold
12946,Shield:Tower shield painted in quadrants of red and black
12947,Shield:Tower shield painted with a charging bull
12948,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
12949,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
12950,Shield:Tower shield twined with images of several vengeful adders
12951,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
12952,Shield:Triangular ceremonial sipar accented with blue gold trim
12953,Shield:Triangular medium shield centered with a semicircle of oravir spikes
12954,Shield:Triangular shield covered with a layer of shark skin
12955,Shield:Triangular shield embellished with ornate etching
12956,Shield:Triangular sipar
12957,Shield:Triangular sipar embossed with a circle bounded by a square
12958,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
12959,Shield:Triangular steel sipar embellished with the image of a flying pig
12960,Shield:Triple-reinforced vardite pavise shield
12961,Shield:Turtle shell shield
12962,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
12963,Shield:Vardite kite shield painted with two crossed wands over a golden key
12964,Shield:Vardite tower shield depicting a snarling razortusk boar
12965,Shield:Variog
12966,Shield:Warrior's shield shaped into the visage of Saint Garrock
12967,Shield:Warrior's tower shield
12968,Shield:Weatherbeaten buckler crafted from broken deck boards
12969,Shield:White enameled tower shield artfully decorated with ruby roses
12970,Shield:White kite shield
12971,Shield:White kite shield featuring a stylized red la'tami
12972,Shield:White kite shield painted with a large yellow lightning bolt
12973,Shield:White kite shield painted with notes and clefs
12974,Shield:White oval shield embossed with a rearing stallion
12975,Shield:White oval shield painted with a still life
12976,Shield:White painted kite shield with orange flowers
12977,Shield:White painted targe with blue flowers
12978,Shield:White tower shield embellished with a simple blue circle
12979,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
12980,Shield:Wide steel tower shield inset with a seaglass mosaic
12981,Shield:Wooden food tray
12982,Shield:Wooden medium shield with a smeared red handprint
12983,Shield:Wooden shield painted with a trio of black galleons
12984,Shield:Zingana carving board shield
12985,Shield:Studded metal targe polished to a fine gleam
12986,Shield:Studded sand-scarred shield
12987,Shield:Studded steel shield with a central boss shaped like a snarling lion
12988,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
12989,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
12990,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
12991,Shield:Sturdy white leather buckler with a penguin painted on it
12992,Shield:Tall tower shield painted a mottled green and gold (1)
12993,Shield:Tall tower shield painted a mottled green and gold (2)
12994,Shield:Targe (leather)
12995,Shield:Targe (metal)
12996,Shield:Targe painted with a stylized hemidemisemiquaver
12997,Shield:Target shield
12998,Shield:Target shield (leather)
12999,Shield:Target shield (metal)
13000,Shield:Target shield emblazoned with a jester's jovial face
13001,Shield:Target shield painted with a pair of crests
13002,Shield:Tarnished target shield displaying a large tankard
13003,Shield:Tarnished target shield embossed with a rearing stallion
13004,Shield:Tarnished target shield etched with a broken-hearted turnip
13005,Shield:Tarnished tower shield etched with a broken hearted turnip
13006,Shield:Thick leather variog surmounted with a blackened steel boss
13007,Shield:Tiny black shield stamped with a goblin skull
13008,Shield:Tower shield (1)
13009,Shield:Tower shield (2)
13010,Shield:Tower shield (crafted)
13011,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
13012,Shield:Tower shield emblazoned with a red and yellow sun
13013,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
13014,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
13015,Shield:Tower shield painted in quadrants of blue and gold
13016,Shield:Tower shield painted in quadrants of red and black
13017,Shield:Tower shield painted with a charging bull
13018,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
13019,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
13020,Shield:Tower shield twined with images of several vengeful adders
13021,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
13022,Shield:Triangular ceremonial sipar accented with blue gold trim
13023,Shield:Triangular medium shield centered with a semicircle of oravir spikes
13024,Shield:Triangular shield covered with a layer of shark skin
13025,Shield:Triangular shield embellished with ornate etching
13026,Shield:Triangular sipar
13027,Shield:Triangular sipar embossed with a circle bounded by a square
13028,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
13029,Shield:Triangular steel sipar embellished with the image of a flying pig
13030,Shield:Triple-reinforced vardite pavise shield
13031,Shield:Turtle shell shield
13032,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
13033,Shield:Vardite kite shield painted with two crossed wands over a golden key
13034,Shield:Vardite tower shield depicting a snarling razortusk boar
13035,Shield:Variog
13036,Shield:Warrior's shield shaped into the visage of Saint Garrock
13037,Shield:Warrior's tower shield
13038,Shield:Weatherbeaten buckler crafted from broken deck boards
13039,Shield:White enameled tower shield artfully decorated with ruby roses
13040,Shield:White kite shield
13041,Shield:White kite shield featuring a stylized red la'tami
13042,Shield:White kite shield painted with a large yellow lightning bolt
13043,Shield:White kite shield painted with notes and clefs
13044,Shield:White oval shield embossed with a rearing stallion
13045,Shield:White oval shield painted with a still life
13046,Shield:White painted kite shield with orange flowers
13047,Shield:White painted targe with blue flowers
13048,Shield:White tower shield embellished with a simple blue circle
13049,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
13050,Shield:Wide steel tower shield inset with a seaglass mosaic
13051,Shield:Wooden food tray
13052,Shield:Wooden medium shield with a smeared red handprint
13053,Shield:Wooden shield painted with a trio of black galleons
13054,Shield:Zingana carving board shield
13055,Shield:Studded metal targe polished to a fine gleam
13056,Shield:Studded sand-scarred shield
13057,Shield:Studded steel shield with a central boss shaped like a snarling lion
13058,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
13059,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
13060,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
13061,Shield:Sturdy white leather buckler with a penguin painted on it
13062,Shield:Tall tower shield painted a mottled green and gold (1)
13063,Shield:Tall tower shield painted a mottled green and gold (2)
13064,Shield:Targe (leather)
13065,Shield:Targe (metal)
13066,Shield:Targe painted with a stylized hemidemisemiquaver
13067,Shield:Target shield
13068,Shield:Target shield (leather)
13069,Shield:Target shield (metal)
13070,Shield:Target shield emblazoned with a jester's jovial face
13071,Shield:Target shield painted with a pair of crests
13072,Shield:Tarnished target shield displaying a large tankard
13073,Shield:Tarnished target shield embossed with a rearing stallion
13074,Shield:Tarnished target shield etched with a broken-hearted turnip
13075,Shield:Tarnished tower shield etched with a broken hearted turnip
13076,Shield:Thick leather variog surmounted with a blackened steel boss
13077,Shield:Tiny black shield stamped with a goblin skull
13078,Shield:Tower shield (1)
13079,Shield:Tower shield (2)
13080,Shield:Tower shield (crafted)
13081,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
13082,Shield:Tower shield emblazoned with a red and yellow sun
13083,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
13084,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
13085,Shield:Tower shield painted in quadrants of blue and gold
13086,Shield:Tower shield painted in quadrants of red and black
13087,Shield:Tower shield painted with a charging bull
13088,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
13089,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
13090,Shield:Tower shield twined with images of several vengeful adders
13091,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
13092,Shield:Triangular ceremonial sipar accented with blue gold trim
13093,Shield:Triangular medium shield centered with a semicircle of oravir spikes
13094,Shield:Triangular shield covered with a layer of shark skin
13095,Shield:Triangular shield embellished with ornate etching
13096,Shield:Triangular sipar
13097,Shield:Triangular sipar embossed with a circle bounded by a square
13098,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
13099,Shield:Triangular steel sipar embellished with the image of a flying pig
13100,Shield:Triple-reinforced vardite pavise shield
13101,Shield:Turtle shell shield
13102,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
13103,Shield:Vardite kite shield painted with two crossed wands over a golden key
13104,Shield:Vardite tower shield depicting a snarling razortusk boar
13105,Shield:Variog
13106,Shield:Warrior's shield shaped into the visage of Saint Garrock
13107,Shield:Warrior's tower shield
13108,Shield:Weatherbeaten buckler crafted from broken deck boards
13109,Shield:White enameled tower shield artfully decorated with ruby roses
13110,Shield:White kite shield
13111,Shield:White kite shield featuring a stylized red la'tami
13112,Shield:White kite shield painted with a large yellow lightning bolt
13113,Shield:White kite shield painted with notes and clefs
13114,Shield:White oval shield embossed with a rearing stallion
13115,Shield:White oval shield painted with a still life
13116,Shield:White painted kite shield with orange flowers
13117,Shield:White painted targe with blue flowers
13118,Shield:White tower shield embellished with a simple blue circle
13119,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
13120,Shield:Wide steel tower shield inset with a seaglass mosaic
13121,Shield:Wooden food tray
13122,Shield:Wooden medium shield with a smeared red handprint
13123,Shield:Wooden shield painted with a trio of black galleons
13124,Shield:Zingana carving board shield
13125,Shield:Studded metal targe polished to a fine gleam
13126,Shield:Studded sand-scarred shield
13127,Shield:Studded steel shield with a central boss shaped like a snarling lion
13128,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
13129,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
