,0
16899,Weapon:Wooden plank with several sharp nails driven through the top
16900,Weapon:Wooden sparring sword
16901,Weapon:Wooden-handled marlingspike engraved with a skull
16902,Weapon:Wooden-hilted iron marlinspike
16903,Weapon:Woodsman's axe
16904,Weapon:Woodworker's maul with a leather-wrapped walnut handle
16905,Weapon:Woven demonscale armwrap secured by a pair of brass rings
16906,Weapon:Woven willow basket sling
16907,Weapon:Wrapped-hilt rapier with a pitted blade
16908,Weapon:Wren-feather arrow
16909,Weapon:Wyndwood crossbow with a wolf-shaped stock
16910,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
16911,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
16912,Weapon:Yak horn composite bow
16913,Weapon:Yeehar jawbone with a sculpted handle
16914,Weapon:Yellow rat snake-handled bola
16915,Weapon:Yellow togball smasher
16916,Weapon:YES! arrow
16917,Weapon:YES! pellet
16918,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
16919,Weapon:Yew longbow crafted to resemble golden-scaled serpents
16920,Weapon:Yew longbow lined with small water opals
16921,Weapon:Yew shortbow with a horn riser
16922,Weapon:Yew shortbow with a leather handgrip
16923,Weapon:Yew shortbow with a rawhide grip
16924,Weapon:YOU'RE IT bolt
16925,Weapon:YOU'RE WELCOME arrow
16926,Weapon:ZEF standard-issue battle-staff
16927,Weapon:ZEF standard-issue battleaxe
16928,Weapon:ZEF standard-issue broadsword
16929,Weapon:ZEF standard-issue cutlass
16930,Weapon:ZEF standard-issue longbow
16931,Weapon:ZEF standard-issue longsword
16932,Weapon:ZEF standard-issue mace
16933,Weapon:ZEF standard-issue shortsword
16934,Weapon:ZEF standard-issue stiletto
16935,Weapon:Zingana cudgel with a rawhide wrapped grip
16936,Weapon:Zingana horseman's flail with two silversteel-spiked heads
16937,Weapon:Zingana-hafted spetum with silversteel blades
16938,Weapon:Zingana-hafted war hammer with an inlaid head
16939,Weapon:Zubke
16940,Weapon:Zubke (2)
16941,Weapon:Zubke (crafted)
16942,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
16943,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
16944,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
16945,Weapon:Witchclaw-handled machete
16946,Weapon:Withered arrow
16947,Weapon:Wolf spider tarsus with forearm wraps
16948,Weapon:Wolf tooth knee spikes
16949,Weapon:Wolfhead walking stick
16950,Weapon:Wood-handled carving knife
16951,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
16952,Weapon:Wood-hilted broadsword
16953,Weapon:Woodcutter's hatchet
16954,Weapon:Woodcutter's Hatchet
16955,Weapon:Woodcutter's hatchet with a bone covered handle
16956,Weapon:Wooden bo stick engraved with flying vegetables
16957,Weapon:Wooden bola
16958,Weapon:Wooden bola with carved gardenia weights
16959,Weapon:Wooden bola with carved rosebud weights
16960,Weapon:Wooden butcher board
16961,Weapon:Wooden chef's ladle with an extra-long grip
16962,Weapon:Wooden hairbrush with a viciously sharpened handle
16963,Weapon:Wooden plank with several sharp nails driven through the top
16964,Weapon:Wooden sparring sword
16965,Weapon:Wooden-handled marlingspike engraved with a skull
16966,Weapon:Wooden-hilted iron marlinspike
16967,Weapon:Woodsman's axe
16968,Weapon:Woodworker's maul with a leather-wrapped walnut handle
16969,Weapon:Woven demonscale armwrap secured by a pair of brass rings
16970,Weapon:Woven willow basket sling
16971,Weapon:Wrapped-hilt rapier with a pitted blade
16972,Weapon:Wren-feather arrow
16973,Weapon:Wyndwood crossbow with a wolf-shaped stock
16974,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
16975,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
16976,Weapon:Yak horn composite bow
16977,Weapon:Yeehar jawbone with a sculpted handle
16978,Weapon:Yellow rat snake-handled bola
16979,Weapon:Yellow togball smasher
16980,Weapon:YES! arrow
16981,Weapon:YES! pellet
16982,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
16983,Weapon:Yew longbow crafted to resemble golden-scaled serpents
16984,Weapon:Yew longbow lined with small water opals
16985,Weapon:Yew shortbow with a horn riser
16986,Weapon:Yew shortbow with a leather handgrip
16987,Weapon:Yew shortbow with a rawhide grip
16988,Weapon:YOU'RE IT bolt
16989,Weapon:YOU'RE WELCOME arrow
16990,Weapon:ZEF standard-issue battle-staff
16991,Weapon:ZEF standard-issue battleaxe
16992,Weapon:ZEF standard-issue broadsword
16993,Weapon:ZEF standard-issue cutlass
16994,Weapon:ZEF standard-issue longbow
16995,Weapon:ZEF standard-issue longsword
16996,Weapon:ZEF standard-issue mace
16997,Weapon:ZEF standard-issue shortsword
16998,Weapon:ZEF standard-issue stiletto
16999,Weapon:Zingana cudgel with a rawhide wrapped grip
17000,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17001,Weapon:Zingana-hafted spetum with silversteel blades
17002,Weapon:Zingana-hafted war hammer with an inlaid head
17003,Weapon:Zubke
17004,Weapon:Zubke (2)
17005,Weapon:Zubke (crafted)
17006,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17007,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17008,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17009,Weapon:Witchclaw-handled machete
17010,Weapon:Withered arrow
17011,Weapon:Wolf spider tarsus with forearm wraps
17012,Weapon:Wolf tooth knee spikes
17013,Weapon:Wolfhead walking stick
17014,Weapon:Wood-handled carving knife
17015,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17016,Weapon:Wood-hilted broadsword
17017,Weapon:Woodcutter's hatchet
17018,Weapon:Woodcutter's Hatchet
17019,Weapon:Woodcutter's hatchet with a bone covered handle
17020,Weapon:Wooden bo stick engraved with flying vegetables
17021,Weapon:Wooden bola
17022,Weapon:Wooden bola with carved gardenia weights
17023,Weapon:Wooden bola with carved rosebud weights
17024,Weapon:Wooden butcher board
17025,Weapon:Wooden chef's ladle with an extra-long grip
17026,Weapon:Wooden hairbrush with a viciously sharpened handle
17027,Weapon:Wooden plank with several sharp nails driven through the top
17028,Weapon:Wooden sparring sword
17029,Weapon:Wooden-handled marlingspike engraved with a skull
17030,Weapon:Wooden-hilted iron marlinspike
17031,Weapon:Woodsman's axe
17032,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17033,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17034,Weapon:Woven willow basket sling
17035,Weapon:Wrapped-hilt rapier with a pitted blade
17036,Weapon:Wren-feather arrow
17037,Weapon:Wyndwood crossbow with a wolf-shaped stock
17038,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17039,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17040,Weapon:Yak horn composite bow
17041,Weapon:Yeehar jawbone with a sculpted handle
17042,Weapon:Yellow rat snake-handled bola
17043,Weapon:Yellow togball smasher
17044,Weapon:YES! arrow
17045,Weapon:YES! pellet
17046,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17047,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17048,Weapon:Yew longbow lined with small water opals
17049,Weapon:Yew shortbow with a horn riser
17050,Weapon:Yew shortbow with a leather handgrip
17051,Weapon:Yew shortbow with a rawhide grip
17052,Weapon:YOU'RE IT bolt
17053,Weapon:YOU'RE WELCOME arrow
17054,Weapon:ZEF standard-issue battle-staff
17055,Weapon:ZEF standard-issue battleaxe
17056,Weapon:ZEF standard-issue broadsword
17057,Weapon:ZEF standard-issue cutlass
17058,Weapon:ZEF standard-issue longbow
17059,Weapon:ZEF standard-issue longsword
17060,Weapon:ZEF standard-issue mace
17061,Weapon:ZEF standard-issue shortsword
17062,Weapon:ZEF standard-issue stiletto
17063,Weapon:Zingana cudgel with a rawhide wrapped grip
17064,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17065,Weapon:Zingana-hafted spetum with silversteel blades
17066,Weapon:Zingana-hafted war hammer with an inlaid head
17067,Weapon:Zubke
17068,Weapon:Zubke (2)
17069,Weapon:Zubke (crafted)
17070,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17071,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17072,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17073,Weapon:Witchclaw-handled machete
17074,Weapon:Withered arrow
17075,Weapon:Wolf spider tarsus with forearm wraps
17076,Weapon:Wolf tooth knee spikes
17077,Weapon:Wolfhead walking stick
17078,Weapon:Wood-handled carving knife
17079,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17080,Weapon:Wood-hilted broadsword
17081,Weapon:Woodcutter's hatchet
17082,Weapon:Woodcutter's Hatchet
17083,Weapon:Woodcutter's hatchet with a bone covered handle
17084,Weapon:Wooden bo stick engraved with flying vegetables
17085,Weapon:Wooden bola
17086,Weapon:Wooden bola with carved gardenia weights
17087,Weapon:Wooden bola with carved rosebud weights
17088,Weapon:Wooden butcher board
17089,Weapon:Wooden chef's ladle with an extra-long grip
17090,Weapon:Wooden hairbrush with a viciously sharpened handle
17091,Weapon:Wooden plank with several sharp nails driven through the top
17092,Weapon:Wooden sparring sword
17093,Weapon:Wooden-handled marlingspike engraved with a skull
17094,Weapon:Wooden-hilted iron marlinspike
17095,Weapon:Woodsman's axe
17096,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17097,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17098,Weapon:Woven willow basket sling
17099,Weapon:Wrapped-hilt rapier with a pitted blade
17100,Weapon:Wren-feather arrow
17101,Weapon:Wyndwood crossbow with a wolf-shaped stock
17102,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17103,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17104,Weapon:Yak horn composite bow
17105,Weapon:Yeehar jawbone with a sculpted handle
17106,Weapon:Yellow rat snake-handled bola
17107,Weapon:Yellow togball smasher
17108,Weapon:YES! arrow
17109,Weapon:YES! pellet
17110,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17111,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17112,Weapon:Yew longbow lined with small water opals
17113,Weapon:Yew shortbow with a horn riser
17114,Weapon:Yew shortbow with a leather handgrip
17115,Weapon:Yew shortbow with a rawhide grip
17116,Weapon:YOU'RE IT bolt
17117,Weapon:YOU'RE WELCOME arrow
17118,Weapon:ZEF standard-issue battle-staff
17119,Weapon:ZEF standard-issue battleaxe
17120,Weapon:ZEF standard-issue broadsword
17121,Weapon:ZEF standard-issue cutlass
17122,Weapon:ZEF standard-issue longbow
17123,Weapon:ZEF standard-issue longsword
17124,Weapon:ZEF standard-issue mace
17125,Weapon:ZEF standard-issue shortsword
17126,Weapon:ZEF standard-issue stiletto
17127,Weapon:Zingana cudgel with a rawhide wrapped grip
17128,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17129,Weapon:Zingana-hafted spetum with silversteel blades
17130,Weapon:Zingana-hafted war hammer with an inlaid head
17131,Weapon:Zubke
17132,Weapon:Zubke (2)
17133,Weapon:Zubke (crafted)
17134,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17135,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17136,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17137,Weapon:Witchclaw-handled machete
17138,Weapon:Withered arrow
17139,Weapon:Wolf spider tarsus with forearm wraps
17140,Weapon:Wolf tooth knee spikes
17141,Weapon:Wolfhead walking stick
17142,Weapon:Wood-handled carving knife
17143,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17144,Weapon:Wood-hilted broadsword
17145,Weapon:Woodcutter's hatchet
17146,Weapon:Woodcutter's Hatchet
17147,Weapon:Woodcutter's hatchet with a bone covered handle
17148,Weapon:Wooden bo stick engraved with flying vegetables
17149,Weapon:Wooden bola
17150,Weapon:Wooden bola with carved gardenia weights
17151,Weapon:Wooden bola with carved rosebud weights
17152,Weapon:Wooden butcher board
17153,Weapon:Wooden chef's ladle with an extra-long grip
17154,Weapon:Wooden hairbrush with a viciously sharpened handle
17155,Weapon:Wooden plank with several sharp nails driven through the top
17156,Weapon:Wooden sparring sword
17157,Weapon:Wooden-handled marlingspike engraved with a skull
17158,Weapon:Wooden-hilted iron marlinspike
17159,Weapon:Woodsman's axe
17160,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17161,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17162,Weapon:Woven willow basket sling
17163,Weapon:Wrapped-hilt rapier with a pitted blade
17164,Weapon:Wren-feather arrow
17165,Weapon:Wyndwood crossbow with a wolf-shaped stock
17166,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17167,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17168,Weapon:Yak horn composite bow
17169,Weapon:Yeehar jawbone with a sculpted handle
17170,Weapon:Yellow rat snake-handled bola
17171,Weapon:Yellow togball smasher
17172,Weapon:YES! arrow
17173,Weapon:YES! pellet
17174,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17175,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17176,Weapon:Yew longbow lined with small water opals
17177,Weapon:Yew shortbow with a horn riser
17178,Weapon:Yew shortbow with a leather handgrip
17179,Weapon:Yew shortbow with a rawhide grip
17180,Weapon:YOU'RE IT bolt
17181,Weapon:YOU'RE WELCOME arrow
17182,Weapon:ZEF standard-issue battle-staff
17183,Weapon:ZEF standard-issue battleaxe
17184,Weapon:ZEF standard-issue broadsword
17185,Weapon:ZEF standard-issue cutlass
17186,Weapon:ZEF standard-issue longbow
17187,Weapon:ZEF standard-issue longsword
17188,Weapon:ZEF standard-issue mace
17189,Weapon:ZEF standard-issue shortsword
17190,Weapon:ZEF standard-issue stiletto
17191,Weapon:Zingana cudgel with a rawhide wrapped grip
17192,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17193,Weapon:Zingana-hafted spetum with silversteel blades
17194,Weapon:Zingana-hafted war hammer with an inlaid head
17195,Weapon:Zubke
17196,Weapon:Zubke (2)
17197,Weapon:Zubke (crafted)
17198,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17199,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17200,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17201,Weapon:Witchclaw-handled machete
17202,Weapon:Withered arrow
17203,Weapon:Wolf spider tarsus with forearm wraps
17204,Weapon:Wolf tooth knee spikes
17205,Weapon:Wolfhead walking stick
17206,Weapon:Wood-handled carving knife
17207,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17208,Weapon:Wood-hilted broadsword
17209,Weapon:Woodcutter's hatchet
17210,Weapon:Woodcutter's Hatchet
17211,Weapon:Woodcutter's hatchet with a bone covered handle
17212,Weapon:Wooden bo stick engraved with flying vegetables
17213,Weapon:Wooden bola
17214,Weapon:Wooden bola with carved gardenia weights
17215,Weapon:Wooden bola with carved rosebud weights
17216,Weapon:Wooden butcher board
17217,Weapon:Wooden chef's ladle with an extra-long grip
17218,Weapon:Wooden hairbrush with a viciously sharpened handle
17219,Weapon:Wooden plank with several sharp nails driven through the top
17220,Weapon:Wooden sparring sword
17221,Weapon:Wooden-handled marlingspike engraved with a skull
17222,Weapon:Wooden-hilted iron marlinspike
17223,Weapon:Woodsman's axe
17224,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17225,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17226,Weapon:Woven willow basket sling
17227,Weapon:Wrapped-hilt rapier with a pitted blade
17228,Weapon:Wren-feather arrow
17229,Weapon:Wyndwood crossbow with a wolf-shaped stock
17230,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17231,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17232,Weapon:Yak horn composite bow
17233,Weapon:Yeehar jawbone with a sculpted handle
17234,Weapon:Yellow rat snake-handled bola
17235,Weapon:Yellow togball smasher
17236,Weapon:YES! arrow
17237,Weapon:YES! pellet
17238,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17239,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17240,Weapon:Yew longbow lined with small water opals
17241,Weapon:Yew shortbow with a horn riser
17242,Weapon:Yew shortbow with a leather handgrip
17243,Weapon:Yew shortbow with a rawhide grip
17244,Weapon:YOU'RE IT bolt
17245,Weapon:YOU'RE WELCOME arrow
17246,Weapon:ZEF standard-issue battle-staff
17247,Weapon:ZEF standard-issue battleaxe
17248,Weapon:ZEF standard-issue broadsword
17249,Weapon:ZEF standard-issue cutlass
17250,Weapon:ZEF standard-issue longbow
17251,Weapon:ZEF standard-issue longsword
17252,Weapon:ZEF standard-issue mace
17253,Weapon:ZEF standard-issue shortsword
17254,Weapon:ZEF standard-issue stiletto
17255,Weapon:Zingana cudgel with a rawhide wrapped grip
17256,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17257,Weapon:Zingana-hafted spetum with silversteel blades
17258,Weapon:Zingana-hafted war hammer with an inlaid head
17259,Weapon:Zubke
17260,Weapon:Zubke (2)
17261,Weapon:Zubke (crafted)
17262,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17263,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17264,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17265,Weapon:Witchclaw-handled machete
17266,Weapon:Withered arrow
17267,Weapon:Wolf spider tarsus with forearm wraps
17268,Weapon:Wolf tooth knee spikes
17269,Weapon:Wolfhead walking stick
17270,Weapon:Wood-handled carving knife
17271,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17272,Weapon:Wood-hilted broadsword
17273,Weapon:Woodcutter's hatchet
17274,Weapon:Woodcutter's Hatchet
17275,Weapon:Woodcutter's hatchet with a bone covered handle
17276,Weapon:Wooden bo stick engraved with flying vegetables
17277,Weapon:Wooden bola
17278,Weapon:Wooden bola with carved gardenia weights
17279,Weapon:Wooden bola with carved rosebud weights
17280,Weapon:Wooden butcher board
17281,Weapon:Wooden chef's ladle with an extra-long grip
17282,Weapon:Wooden hairbrush with a viciously sharpened handle
17283,Weapon:Wooden plank with several sharp nails driven through the top
17284,Weapon:Wooden sparring sword
17285,Weapon:Wooden-handled marlingspike engraved with a skull
17286,Weapon:Wooden-hilted iron marlinspike
17287,Weapon:Woodsman's axe
17288,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17289,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17290,Weapon:Woven willow basket sling
17291,Weapon:Wrapped-hilt rapier with a pitted blade
17292,Weapon:Wren-feather arrow
17293,Weapon:Wyndwood crossbow with a wolf-shaped stock
17294,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17295,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17296,Weapon:Yak horn composite bow
17297,Weapon:Yeehar jawbone with a sculpted handle
17298,Weapon:Yellow rat snake-handled bola
17299,Weapon:Yellow togball smasher
17300,Weapon:YES! arrow
17301,Weapon:YES! pellet
17302,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17303,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17304,Weapon:Yew longbow lined with small water opals
17305,Weapon:Yew shortbow with a horn riser
17306,Weapon:Yew shortbow with a leather handgrip
17307,Weapon:Yew shortbow with a rawhide grip
17308,Weapon:YOU'RE IT bolt
17309,Weapon:YOU'RE WELCOME arrow
17310,Weapon:ZEF standard-issue battle-staff
17311,Weapon:ZEF standard-issue battleaxe
17312,Weapon:ZEF standard-issue broadsword
17313,Weapon:ZEF standard-issue cutlass
17314,Weapon:ZEF standard-issue longbow
17315,Weapon:ZEF standard-issue longsword
17316,Weapon:ZEF standard-issue mace
17317,Weapon:ZEF standard-issue shortsword
17318,Weapon:ZEF standard-issue stiletto
17319,Weapon:Zingana cudgel with a rawhide wrapped grip
17320,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17321,Weapon:Zingana-hafted spetum with silversteel blades
17322,Weapon:Zingana-hafted war hammer with an inlaid head
17323,Weapon:Zubke
17324,Weapon:Zubke (2)
17325,Weapon:Zubke (crafted)
17326,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17327,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17328,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17329,Weapon:Witchclaw-handled machete
17330,Weapon:Withered arrow
17331,Weapon:Wolf spider tarsus with forearm wraps
17332,Weapon:Wolf tooth knee spikes
17333,Weapon:Wolfhead walking stick
17334,Weapon:Wood-handled carving knife
17335,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17336,Weapon:Wood-hilted broadsword
17337,Weapon:Woodcutter's hatchet
17338,Weapon:Woodcutter's Hatchet
17339,Weapon:Woodcutter's hatchet with a bone covered handle
17340,Weapon:Wooden bo stick engraved with flying vegetables
17341,Weapon:Wooden bola
17342,Weapon:Wooden bola with carved gardenia weights
17343,Weapon:Wooden bola with carved rosebud weights
17344,Weapon:Wooden butcher board
17345,Weapon:Wooden chef's ladle with an extra-long grip
17346,Weapon:Wooden hairbrush with a viciously sharpened handle
17347,Weapon:Wooden plank with several sharp nails driven through the top
17348,Weapon:Wooden sparring sword
17349,Weapon:Wooden-handled marlingspike engraved with a skull
17350,Weapon:Wooden-hilted iron marlinspike
17351,Weapon:Woodsman's axe
17352,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17353,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17354,Weapon:Woven willow basket sling
17355,Weapon:Wrapped-hilt rapier with a pitted blade
17356,Weapon:Wren-feather arrow
17357,Weapon:Wyndwood crossbow with a wolf-shaped stock
17358,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17359,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17360,Weapon:Yak horn composite bow
17361,Weapon:Yeehar jawbone with a sculpted handle
17362,Weapon:Yellow rat snake-handled bola
17363,Weapon:Yellow togball smasher
17364,Weapon:YES! arrow
17365,Weapon:YES! pellet
17366,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17367,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17368,Weapon:Yew longbow lined with small water opals
17369,Weapon:Yew shortbow with a horn riser
17370,Weapon:Yew shortbow with a leather handgrip
17371,Weapon:Yew shortbow with a rawhide grip
17372,Weapon:YOU'RE IT bolt
17373,Weapon:YOU'RE WELCOME arrow
17374,Weapon:ZEF standard-issue battle-staff
17375,Weapon:ZEF standard-issue battleaxe
17376,Weapon:ZEF standard-issue broadsword
17377,Weapon:ZEF standard-issue cutlass
17378,Weapon:ZEF standard-issue longbow
17379,Weapon:ZEF standard-issue longsword
17380,Weapon:ZEF standard-issue mace
17381,Weapon:ZEF standard-issue shortsword
17382,Weapon:ZEF standard-issue stiletto
17383,Weapon:Zingana cudgel with a rawhide wrapped grip
17384,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17385,Weapon:Zingana-hafted spetum with silversteel blades
17386,Weapon:Zingana-hafted war hammer with an inlaid head
17387,Weapon:Zubke
17388,Weapon:Zubke (2)
17389,Weapon:Zubke (crafted)
17390,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17391,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17392,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17393,Weapon:Witchclaw-handled machete
17394,Weapon:Withered arrow
17395,Weapon:Wolf spider tarsus with forearm wraps
17396,Weapon:Wolf tooth knee spikes
17397,Weapon:Wolfhead walking stick
17398,Weapon:Wood-handled carving knife
17399,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17400,Weapon:Wood-hilted broadsword
17401,Weapon:Woodcutter's hatchet
17402,Weapon:Woodcutter's Hatchet
17403,Weapon:Woodcutter's hatchet with a bone covered handle
17404,Weapon:Wooden bo stick engraved with flying vegetables
17405,Weapon:Wooden bola
17406,Weapon:Wooden bola with carved gardenia weights
17407,Weapon:Wooden bola with carved rosebud weights
17408,Weapon:Wooden butcher board
17409,Weapon:Wooden chef's ladle with an extra-long grip
17410,Weapon:Wooden hairbrush with a viciously sharpened handle
17411,Weapon:Wooden plank with several sharp nails driven through the top
17412,Weapon:Wooden sparring sword
17413,Weapon:Wooden-handled marlingspike engraved with a skull
17414,Weapon:Wooden-hilted iron marlinspike
17415,Weapon:Woodsman's axe
17416,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17417,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17418,Weapon:Woven willow basket sling
17419,Weapon:Wrapped-hilt rapier with a pitted blade
17420,Weapon:Wren-feather arrow
17421,Weapon:Wyndwood crossbow with a wolf-shaped stock
17422,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
17423,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
17424,Weapon:Yak horn composite bow
17425,Weapon:Yeehar jawbone with a sculpted handle
17426,Weapon:Yellow rat snake-handled bola
17427,Weapon:Yellow togball smasher
17428,Weapon:YES! arrow
17429,Weapon:YES! pellet
17430,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
17431,Weapon:Yew longbow crafted to resemble golden-scaled serpents
17432,Weapon:Yew longbow lined with small water opals
17433,Weapon:Yew shortbow with a horn riser
17434,Weapon:Yew shortbow with a leather handgrip
17435,Weapon:Yew shortbow with a rawhide grip
17436,Weapon:YOU'RE IT bolt
17437,Weapon:YOU'RE WELCOME arrow
17438,Weapon:ZEF standard-issue battle-staff
17439,Weapon:ZEF standard-issue battleaxe
17440,Weapon:ZEF standard-issue broadsword
17441,Weapon:ZEF standard-issue cutlass
17442,Weapon:ZEF standard-issue longbow
17443,Weapon:ZEF standard-issue longsword
17444,Weapon:ZEF standard-issue mace
17445,Weapon:ZEF standard-issue shortsword
17446,Weapon:ZEF standard-issue stiletto
17447,Weapon:Zingana cudgel with a rawhide wrapped grip
17448,Weapon:Zingana horseman's flail with two silversteel-spiked heads
17449,Weapon:Zingana-hafted spetum with silversteel blades
17450,Weapon:Zingana-hafted war hammer with an inlaid head
17451,Weapon:Zubke
17452,Weapon:Zubke (2)
17453,Weapon:Zubke (crafted)
17454,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
17455,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
17456,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
17457,Weapon:Witchclaw-handled machete
17458,Weapon:Withered arrow
17459,Weapon:Wolf spider tarsus with forearm wraps
17460,Weapon:Wolf tooth knee spikes
17461,Weapon:Wolfhead walking stick
17462,Weapon:Wood-handled carving knife
17463,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
17464,Weapon:Wood-hilted broadsword
17465,Weapon:Woodcutter's hatchet
17466,Weapon:Woodcutter's Hatchet
17467,Weapon:Woodcutter's hatchet with a bone covered handle
17468,Weapon:Wooden bo stick engraved with flying vegetables
17469,Weapon:Wooden bola
17470,Weapon:Wooden bola with carved gardenia weights
17471,Weapon:Wooden bola with carved rosebud weights
17472,Weapon:Wooden butcher board
17473,Weapon:Wooden chef's ladle with an extra-long grip
17474,Weapon:Wooden hairbrush with a viciously sharpened handle
17475,Weapon:Wooden plank with several sharp nails driven through the top
17476,Weapon:Wooden sparring sword
17477,Weapon:Wooden-handled marlingspike engraved with a skull
17478,Weapon:Wooden-hilted iron marlinspike
17479,Weapon:Woodsman's axe
17480,Weapon:Woodworker's maul with a leather-wrapped walnut handle
17481,Weapon:Woven demonscale armwrap secured by a pair of brass rings
17482,Weapon:Woven willow basket sling
17483,Weapon:Wrapped-hilt rapier with a pitted blade
17484,Weapon:Wren-feather arrow
